url,title,subject,level,total_length,rating,num_ratings,price,num_students,past_num_students,online_academy
https://www.udemy.com/cashflow-forecasting-made-easy-learn-it-in-40-mins/,Master Cashflow in 60 Mins: Business Financial Planning,Finance & Accounting,All Levels,1.5,4.4,471.0,95.0,31883.0,1730.0,Udemy
https://www.edx.org/course/modern-masterpieces-of-world-literature,HarvardX: Modern Masterpieces of World Literature,Literature,Beginner Level,48.0,4.9,13.0,209.0,83335.0,49979.0,edX
https://www.edx.org/course/a-resilient-future-science-and-technology-for-disa,EPFLx: A Resilient Future: Science and Technology for Disaster Risk Reduction,Development,Expert Level,28.0,4.5066793893129775,21.236641221374047,249.0,8132.0,7356.0,edX
https://www.edx.org/course/cloud-computing-infrastructure,"UMGC, USMx: Cloud Computing Infrastructure",Development,Intermediate Level,80.0,4.0,5.0,299.0,27907.0,20744.0,edX
https://www.udemy.com/advanced-finance-and-accounting-for-startups/,The Complete Advanced Accounting and Finance Course,Finance & Accounting,Intermediate Level,6.5,4.6,187.0,40.0,2600.0,188.0,Udemy
https://www.udemy.com/beginner-guitar-masterclass/,Ultimate Beginner Guitar Masterclass,Music,Beginner Level,11.5,4.7,7322.0,200.0,89241.0,8113.0,Udemy
https://www.udemy.com/learnviolin/,theVIOLINcode | Beginner Violin Lessons | Units 1 - 5 Bundle,Music,All Levels,5.5,4.7,829.0,120.0,5282.0,746.0,Udemy
https://www.udemy.com/graphql-with-react-course/,GraphQL with React: The Complete Developers Guide,Development,Intermediate Level,13.0,4.5,10483.0,150.0,66968.0,6412.0,Udemy
https://www.udemy.com/wordpress-development-create-wordpress-themes-and-plugins/,Complete WordPress Developer Course 2023 - Plugins & Themes,Development,Intermediate Level,19.5,4.5,2723.0,150.0,18119.0,817.0,Udemy
https://www.udemy.com/cashflow-management-for-small-businesses-a-how-to-guide/,Cashflow Management for Small Businesses: A How To Guide,Finance & Accounting,All Levels,0.6166666666666667,3.7,50.0,25.0,3491.0,2914.0,Udemy
https://www.edx.org/course/smart-grid-las-redes-electricas-del-futuro,TecdeMonterreyX: Smart grid: las redes eléctricas del futuro,Sciences,Intermediate Level,20.0,4.5066793893129775,21.236641221374047,59.0,7590.0,5092.0,edX
https://www.edx.org/course/de-la-granja-a-la-mesa-la-seguridad-alimentaria-en,UAMx: De la granja a la mesa: La seguridad alimentaria en la Unión Europea,Health,Beginner Level,30.0,4.5066793893129775,21.236641221374047,29.0,10568.0,8356.0,edX
https://www.udemy.com/how-to-play-djembe-drums-rhythm-level-2/,"How to play Djembe, Drums & Rhythm. Level 2",Music,Intermediate Level,2.0,4.5,235.0,40.0,2276.0,390.0,Udemy
https://www.edx.org/course/introduccion-a-la-caligrafia-y-paleografia-en-arch,UC3Mx: Introducción a la caligrafía y paleografía en archivos hispanos medievales y modernos,Social Sciences,Beginner Level,24.0,4.5,12.0,39.0,16442.0,12904.0,edX
https://www.edx.org/course/liderazgo-y-comportamiento-organizacional,TecdeMonterreyX: Liderazgo y comportamiento organizacional,Business,Beginner Level,32.0,4.5066793893129775,21.236641221374047,189.0,45740.0,22145.0,edX
https://www.udemy.com/forex-breakout-profits-the-definitive-guide/,Forex Breakout Profits: The Definitive Guide,Finance & Accounting,All Levels,2.5,4.8,127.0,25.0,780.0,521.0,Udemy
https://www.edx.org/course/gobierno-digital,IDBx: Gobierno digital,Social Sciences,Beginner Level,16.0,4.6,9.0,25.0,26621.0,19309.0,edX
https://www.edx.org/course/genetic-models-for-animal-breeding-2,WageningenX: Genetic Models for Animal Breeding,Sciences,Intermediate Level,36.0,4.5066793893129775,21.236641221374047,189.0,17504.0,11803.0,edX
https://www.udemy.com/create-your-first-django-website-fast-free/,Django Tutorial: Build Your First App Fast & Free!,Development,Beginner Level,2.5,4.4,226.0,20.0,5340.0,5228.0,Udemy
https://www.edx.org/course/introduccion-a-la-energia-solar-fotovoltaica-el-mo,UPValenciaX: Introducción a la energía solar fotovoltaica: El módulo fotovoltaico,Development,Intermediate Level,16.0,4.1,10.0,39.0,26272.0,15178.0,edX
https://www.udemy.com/technical-analysis-using-elliott-wave-theory/,Technical Analysis Elliott Wave Theory for Financial Trading,Finance & Accounting,All Levels,1.0,4.7,686.0,60.0,3904.0,217.0,Udemy
https://www.edx.org/course/design-thinking-fundamentals,RITx: Design Thinking Fundamentals,Business,Intermediate Level,72.0,4.5066793893129775,21.236641221374047,337.0,79105.0,58446.0,edX
https://www.udemy.com/breakout-patterns-workshop-by-pattern-trader/,Breakout Patterns Workshop by Pattern Trader,Finance & Accounting,All Levels,1.5,4.5,15.0,60.0,75.0,32.0,Udemy
https://www.udemy.com/fundamental-financial-math/,"Fundamental Financial Math: Uses, Applications & Quizzes",Finance & Accounting,All Levels,2.5,4.8,502.0,50.0,3365.0,406.0,Udemy
https://www.edx.org/course/sar-hazards,AlaskaX: Synthetic Aperture Radar: Hazards,Sciences,Intermediate Level,36.0,4.5066793893129775,21.236641221374047,229.0,5716.0,51943.173363949485,edX
https://www.udemy.com/finance-101/,Learn and Master the Basics of Finance,Finance & Accounting,Beginner Level,3.0,4.3,5293.0,20.0,63871.0,43.0,Udemy
https://www.edx.org/course/global-health-case-studies-from-a-biosocial-perspe,HarvardX: Global Health Case Studies from a Biosocial Perspective,Social Sciences,Beginner Level,73.54054054054053,4.5066793893129775,21.236641221374047,142.28481149012566,22587.0,51943.173363949485,edX
https://www.edx.org/course/finite-element-method-fem-analysis-and-application,TsinghuaX: 有限元分析与应用 | Finite Element Method (FEM) Analysis and Applications,Sciences,Expert Level,120.0,4.5066793893129775,21.236641221374047,179.0,29441.0,24404.0,edX
https://www.udemy.com/modern-piano-lessons-for-beginners/,Modern Piano Lessons For Beginners,Music,Beginner Level,5.0,3.9,12.0,20.0,803.0,736.0,Udemy
https://www.udemy.com/creative-perspective/,Creative Perspective Illustration,Design,All Levels,6.5,3.6,13.0,50.0,155.0,43.0,Udemy
https://www.edx.org/course/get-beyond-work-life-balance-inclusive-leadership,CatalystX: Get Beyond Work-Life Balance (Inclusive Leadership Training),Business,Beginner Level,8.0,4.7,83.0,69.0,57485.0,53787.0,edX
https://www.edx.org/course/molecular-biology-part-2-transcription-and-transposition,MITx: Molecular Biology - Part 2: Transcription and Transposition,Sciences,Expert Level,56.0,4.5066793893129775,21.236641221374047,99.0,27450.0,18661.0,edX
https://www.udemy.com/indesign-basics-how-to-use-indesign-like-a-pro/,InDesign Basics for Beginners: Learn InDesign Quickly,Design,Beginner Level,1.5,4.3,51.0,35.0,365.0,177.0,Udemy
https://www.edx.org/course/development-in-emerging-economies-the-case-of-china-2,PekingX: Development in Emerging Economies: The Case of China,Business,Beginner Level,20.0,4.5066793893129775,21.236641221374047,59.0,5051.0,51943.173363949485,edX
https://www.udemy.com/javascript-from-basic-fundamentals-to-advanced/,JavaScript for beginners with live examples,Development,Beginner Level,4.0,4.3,176.0,195.0,14806.0,4587.0,Udemy
https://www.udemy.com/learn-photoshop-cc-essentials/,Learn Photoshop CC Essentials,Design,Beginner Level,4.5,4.1,34.0,75.0,3121.0,3117.0,Udemy
https://www.udemy.com/intro-to-financial-modeling/,Introduction to Financial Modeling for Beginners,Finance & Accounting,Beginner Level,6.0,4.6,2478.0,105.0,22780.0,1077.0,Udemy
https://www.udemy.com/angular-2-training/,Angular 2+ with Typescript - Essential Training,Development,Beginner Level,3.0,3.6,1786.0,195.0,57870.0,29348.0,Udemy
https://www.udemy.com/json-for-beginners-a-very-basic-introduction/,JSON For Beginners: A Very Basic Introduction,Development,Beginner Level,1.0,4.4,120.0,65.0,13988.0,1703.0,Udemy
https://www.udemy.com/how-to-build-your-million-dollar-stock-portfolio-from-zero/,How to Build a Massive Stock Portfolio from Zero!,Finance & Accounting,All Levels,11.0,4.2,80.0,200.0,2097.0,1882.0,Udemy
https://www.udemy.com/photoshop-gimp-spotlight-top-image-hacks-you-need-to-know/,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,Design,Beginner Level,3.5,4.2,62.0,135.0,3425.0,1275.0,Udemy
https://www.edx.org/course/la-proteccion-del-menor,UAMx: La protección del menor,Law,Beginner Level,25.0,4.5066793893129775,21.236641221374047,29.0,16255.0,8050.0,edX
https://www.edx.org/course/general-overview-of-cannabis-and-the-industrys-out,DoaneX: General Overview of Cannabis and the Industry’s Outlook and Professions,Sciences,Beginner Level,40.0,4.5066793893129775,21.236641221374047,249.0,8659.0,5350.0,edX
https://www.udemy.com/mindset-of-a-6-figure-income-earner-how-to-craft-yours/,An Abundance Mindset: How to Craft Yours,Finance & Accounting,Beginner Level,4.5,4.2,30.0,50.0,195.0,33.0,Udemy
https://www.edx.org/course/trasplante-de-organos-desafios-eticos-y-juridicos,UAMx: Trasplante de órganos: desafíos éticos y jurídicos,Health,Intermediate Level,54.0,4.5066793893129775,21.236641221374047,29.0,13941.0,8596.0,edX
https://www.edx.org/course/becoming-an-effective-leader,UQx: Becoming an Effective Leader,Business,Intermediate Level,100.0,4.3,21.0,119.0,94863.0,58336.0,edX
https://www.udemy.com/forex-how-traders-beat-the-markest-with-little-experience/,Forex - How Traders Beat The Market With Little Experience !,Finance & Accounting,All Levels,1.0,3.9,143.0,100.0,1853.0,0.0,Udemy
https://www.udemy.com/amazon-s3-mastery/,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,Development,All Levels,3.5,4.6,1750.0,95.0,12508.0,1811.0,Udemy
https://www.edx.org/course/introduccion-a-ciencias-de-datos-y-estadistica-basica-para-negocios,TecdeMonterreyX: Introducción a Ciencias de Datos y Estadística Básica para Negocios,Development,Expert Level,32.0,4.5066793893129775,21.236641221374047,69.0,13030.0,51943.173363949485,edX
https://www.edx.org/course/computational-thinking-and-big-data,AdelaideX: Computational Thinking and Big Data,Development,Beginner Level,100.0,4.5066793893129775,21.236641221374047,249.0,22491.0,20519.0,edX
https://www.edx.org/course/bioethics-the-law-medicine-and-ethics-of-reproduct,"HarvardX: Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",Health,Beginner Level,20.0,4.7,34.0,219.0,134623.0,84234.0,edX
https://www.edx.org/course/introduccion-a-la-programacion-en-c-tipos-de-datos,UAMx: Introducción a la programación en C: Tipos de datos y estructuras,Development,Beginner Level,16.0,4.5066793893129775,21.236641221374047,29.0,23737.0,13940.0,edX
https://www.edx.org/course/first-nights-beethovens-9th-symphony-and-the-19th,HarvardX: First Nights - Beethoven's 9th Symphony and the 19th Century Orchestra,Social Sciences,Beginner Level,15.0,4.5066793893129775,21.236641221374047,149.0,47971.0,38059.0,edX
https://www.udemy.com/professional-rails-5-development-course/,Dissecting Ruby on Rails 5 - Become a Professional Developer,Development,All Levels,37.5,4.3,3129.0,195.0,20581.0,2804.0,Udemy
https://www.edx.org/course/decouvrir-lanthropologie-2,LouvainX: Découvrir l'anthropologie,Social Sciences,Intermediate Level,60.0,4.5066793893129775,21.236641221374047,99.0,17917.0,14634.0,edX
https://www.edx.org/course/diseno-e-innovacion-de-modelo-de-negocios,TecdeMonterreyX: Diseño e innovación de modelo de negocios,Business,Expert Level,32.0,4.5066793893129775,21.236641221374047,119.0,18126.0,7677.0,edX
https://www.edx.org/course/how-to-learn-online,edX: How to Learn Online,Teaching & Academics,Beginner Level,6.0,4.4,29.0,69.0,276711.0,137932.0,edX
https://www.udemy.com/fundamental-analysis-of-stocks/,"Investing In Stocks For Big Gains, Growth Investing Method",Finance & Accounting,All Levels,2.0,3.9,50.0,200.0,513.0,267.0,Udemy
https://www.udemy.com/animating-css-javascript/,"Learn animation using CSS3, Javascript and HTML5",Development,All Levels,2.5,4.5,121.0,40.0,1774.0,1468.0,Udemy
https://www.udemy.com/learnaccountingforfree/,Financial Accounting - #1 Ranked University: Course 1 of 5,Finance & Accounting,Beginner Level,11.5,4.7,3892.0,20.0,29155.0,11958.0,Udemy
https://www.udemy.com/forex-trading-for-beginners-vol-1a-forex-course-made-simple/,"Forex Trading Mastery: Stop Losing, Start Winning Vol.1",Finance & Accounting,Beginner Level,1.0,4.2,55.0,175.0,1410.0,3.0,Udemy
https://www.edx.org/course/molecular-biology-part-3-rna-processing-and-transl,MITx: Molecular Biology – Part 3: RNA Processing and Translation,Sciences,Expert Level,64.0,4.5066793893129775,21.236641221374047,99.0,23087.0,16925.0,edX
https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/,An Introduction to Financial Markets on Wall Street,Finance & Accounting,All Levels,2.0,4.0,27.0,30.0,166.0,7.0,Udemy
https://www.edx.org/course/creativity-entrepreneurship,BerkleeX: Creativity & Entrepreneurship,Business,Beginner Level,20.0,4.5066793893129775,21.236641221374047,59.0,78016.0,70092.0,edX
https://www.edx.org/course/introduction-to-marketing-5,EdinburghX: Introduction to Marketing,Business,Beginner Level,18.0,4.3,12.0,149.0,99025.0,5575.0,edX
https://www.udemy.com/build-blog-cms-with-laravel-5/,Professional Blog+CMS Development With Laravel 5,Development,All Levels,8.5,4.8,316.0,150.0,1624.0,392.0,Udemy
https://www.edx.org/course/coaching-skills-for-educators,ImperialX: Coaching Skills for Learner-Centred Conversations,Teaching & Academics,Beginner Level,8.0,4.5,20.0,59.0,23671.0,8617.0,edX
https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/,Chart Patterns and Daytrading Stock Options Introduction,Finance & Accounting,Beginner Level,2.5,3.5,618.0,95.0,32939.0,12394.0,Udemy
https://www.udemy.com/how-to-trade-rsi-pullback-strategy-entry-to-exit/,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),Finance & Accounting,All Levels,2.0,4.5,52.0,150.0,360.0,104.0,Udemy
https://www.edx.org/course/debate-y-argumentacion,URosarioX: Debate y argumentación,Social Sciences,Beginner Level,24.0,4.5066793893129775,21.236641221374047,19.0,22238.0,11623.0,edX
https://www.udemy.com/boost-your-website-speed-without-any-coding/,Boost your website speed without any coding!,Development,All Levels,1.0,4.4,65.0,50.0,1450.0,1337.0,Udemy
https://www.udemy.com/learn-and-build-using-polymer/,Learn and Build using Polymer LitElement (beyond Polymer 3),Development,All Levels,3.5,3.3,669.0,40.0,2405.0,513.0,Udemy
https://www.udemy.com/capital-market-road-map/,The Complete Guide to the Global Capital Markets,Finance & Accounting,All Levels,4.0,4.5,572.0,50.0,4430.0,495.0,Udemy
https://www.edx.org/course/observation-theory-estimating-the-unknown,DelftX: Observation Theory: Estimating the Unknown,Development,Intermediate Level,36.0,4.5066793893129775,21.236641221374047,149.0,10569.0,51943.173363949485,edX
https://www.edx.org/course/sustainable-urban-freight-transport-a-global-persp,DelftX: Sustainable Urban Freight Transport: A Global Perspective,Development,Beginner Level,30.0,4.5066793893129775,21.236641221374047,50.0,10930.0,7963.0,edX
https://www.udemy.com/jazz-guitar-reharmonization-for-autumn-leaves/,Jazz Guitar Reharmonization for Autumn Leaves,Music,All Levels,0.6166666666666667,4.3,3.0,20.0,71.0,30.0,Udemy
https://www.edx.org/course/essential-human-biology-cells-and-tissues,AdelaideX: Essential Human Biology: Cells and Tissues,Health,Beginner Level,15.0,5.0,7.0,169.0,87131.0,68918.0,edX
https://www.udemy.com/forex-trading-ultimate-course-to-get-you-started/,Forex Trading - Learn to Trade From Scratch!,Finance & Accounting,Beginner Level,1.5,3.6,181.0,20.0,1685.0,1423.0,Udemy
https://www.udemy.com/javascript-intermediate-mastering-the-dom/,Javascript Intermediate level 1 - Mastering the DOM,Development,All Levels,3.0,4.6,673.0,100.0,4313.0,1838.0,Udemy
https://www.edx.org/course/intro-to-traffic-flow-modeling-and-intelligent-tra,EPFLx: Intro to Traffic Flow Modeling and Intelligent Transport Systems,Development,Intermediate Level,42.0,4.5066793893129775,21.236641221374047,249.0,8758.0,5377.0,edX
https://www.udemy.com/advanced-butterfly-spread-option-strategies/,Advanced Butterfly Spreads - High Reward Options Strategies,Finance & Accounting,Expert Level,1.0,4.3,66.0,60.0,476.0,16.0,Udemy
https://www.udemy.com/complete-guide-to-business-loans/,The Business Loan Formula,Finance & Accounting,Beginner Level,1.5,4.5,613.0,30.0,2746.0,35.0,Udemy
https://www.udemy.com/docker-tutorial-for-devops-run-docker-containers/,Docker Crash Course for busy DevOps and Developers,Development,All Levels,3.0,4.6,15211.0,30.0,69483.0,19210.0,Udemy
https://www.edx.org/course/dynamic-programming-applications-in-machine-learni,UCSanDiegoX: Dynamic Programming: Applications In Machine Learning and Genomics,Development,Intermediate Level,40.0,4.5066793893129775,21.236641221374047,150.0,9720.0,8173.0,edX
https://www.edx.org/course/how-to-code-complex-data,UBCx: How to Code: Complex Data,Development,Beginner Level,18.0,4.5066793893129775,21.236641221374047,125.0,45691.0,34584.0,edX
https://www.udemy.com/html-and-css-crash-course-for-beginners/,HTML and CSS Crash Course for Beginners,Development,Beginner Level,4.5,4.0,72.0,50.0,4205.0,4123.0,Udemy
https://www.udemy.com/crash-course-learn-to-create-a-php-mvc-framework/,Crash Course - Learn to Create a PHP MVC Framework,Development,All Levels,1.0,3.8,217.0,50.0,1766.0,1282.0,Udemy
https://www.udemy.com/expressjs/,Master ExpressJS to Build Web Apps with NodeJS&JavaScript,Development,All Levels,3.5,4.1,62.0,50.0,2696.0,2643.0,Udemy
https://www.udemy.com/corp-fin-101-fsa-ratios/,Corporate Finance 101: Financial Statement Analysis & Ratios,Finance & Accounting,All Levels,8.0,4.4,169.0,50.0,3406.0,967.0,Udemy
https://www.udemy.com/photoshop-for-entrepreneurs/,Photoshop for Entrepreneurs - Design 11 Practical Projects,Design,All Levels,5.0,4.6,1582.0,200.0,67269.0,36288.0,Udemy
https://www.udemy.com/budget-preparation-for-an-eu-project-proposal/,Budget preparation for an EU project proposal,Finance & Accounting,Intermediate Level,1.0,4.3,30.0,50.0,104.0,18.0,Udemy
https://www.udemy.com/digital-asset-designer-mockups/,Digital Asset Designer: Creating and Selling Mockups,Design,Beginner Level,3.0,4.3,80.0,50.0,473.0,50.0,Udemy
https://www.udemy.com/how-to-purchase-store-and-profit-from-ethereuem/,Ethereum Course for Investors,Finance & Accounting,All Levels,1.0,3.2,24.0,40.0,152.0,111.0,Udemy
https://www.edx.org/course/iot-programming-and-big-data,CurtinX: IoT Programming and Big Data,Development,Beginner Level,30.0,4.5066793893129775,21.236641221374047,199.0,25622.0,21841.0,edX
https://www.edx.org/course/diagramas-uml-estructurales-para-la-ingenieria-del,UPValenciaX: Diagramas UML estructurales para la Ingeniería del Software,Development,Beginner Level,20.0,4.5066793893129775,21.236641221374047,39.0,12339.0,6277.0,edX
https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,Music,Intermediate Level,2.5,4.3,7.0,95.0,2069.0,2026.0,Udemy
https://www.udemy.com/excel-4-accountants-bookkeepers-master-lookup-fuctions/,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,Finance & Accounting,All Levels,1.0,4.9,195.0,35.0,2863.0,2638.0,Udemy
https://www.udemy.com/learn-to-trade-candlestick-patterns/,Learn to trade Candlestick Patterns,Finance & Accounting,Intermediate Level,1.5,4.1,423.0,20.0,1470.0,155.0,Udemy
https://www.edx.org/course/business-considerations-for-5g-iot-and-ai-2,"LinuxFoundationX: Business Considerations for 5G with Edge, IoT, and AI",Business,Beginner Level,12.0,4.8,6.0,189.0,12778.0,6701.0,edX
https://www.edx.org/course/data-analytics-for-business,GTx: Data Analytics for Business,Business,Expert Level,192.0,2.6,6.0,825.0,54675.0,33850.0,edX
https://www.udemy.com/getting-to-know-drupal/,"Create, Update and Manage Your Own Website Using Drupal 7",Development,All Levels,7.0,4.7,159.0,120.0,3203.0,2837.0,Udemy
https://www.udemy.com/learnsqlwithsqlserver2014/,A 18 Hour SQL/SQL Server 2014/Visual Studio 2017 Course,Development,Intermediate Level,14.0,4.5,1491.0,35.0,12284.0,4183.0,Udemy
https://www.edx.org/course/a-level-mathematics-for-year-12-course-2-calculus,"ImperialX: A-level Mathematics for Year 12 - Course 2: Calculus, Newton’s Laws and Hypothesis Testing",Sciences,Intermediate Level,28.0,4.5066793893129775,21.236641221374047,59.0,12775.0,6666.0,edX
https://www.udemy.com/restful-api-flask-course/,Professional RESTful API Design using Python Flask,Development,Intermediate Level,4.5,4.2,163.0,120.0,1660.0,578.0,Udemy
https://www.edx.org/course/do-your-venture-entrepreneurship-for-everyone,IIMBx: DO Your Venture: Entrepreneurship For Everyone,Business,Beginner Level,24.0,4.5066793893129775,21.236641221374047,150.0,72271.0,62538.0,edX
https://www.udemy.com/trading-for-a-living-full-time-trader/,TRADING FOR A LIVING: Trading Full-Time Transition Guide,Finance & Accounting,Intermediate Level,3.5,3.7,28.0,195.0,593.0,483.0,Udemy
https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/,Dynamic Calendar Spreads for Income,Finance & Accounting,All Levels,1.5,4.9,323.0,200.0,16291.0,1214.0,Udemy
https://www.udemy.com/angular-2-fundamentals-for-web-developers/,Angular 2 Fundamentals for Web Developers,Development,All Levels,6.0,4.6,76.0,40.0,505.0,450.0,Udemy
https://www.edx.org/course/gestion-participativa-motivacion-y-liderazgo-organ,UPValenciaX: Gestión participativa: motivación y liderazgo organizacional,Business,Intermediate Level,32.0,4.5066793893129775,21.236641221374047,69.0,27257.0,23671.0,edX
https://www.udemy.com/the-smart-option-trader/,The Smart Option Trader,Finance & Accounting,All Levels,13.0,3.6,27.0,45.0,488.0,412.0,Udemy
https://www.udemy.com/how-to-play-the-cajon-for-beginners/,How To Play The Cajon: For Beginners,Music,All Levels,1.5,4.8,550.0,30.0,2480.0,144.0,Udemy
https://www.edx.org/course/project-management-life-cycle,RITx: Project Management Life Cycle,Business,Intermediate Level,120.0,4.3,24.0,449.0,140958.0,121340.0,edX
https://www.edx.org/course/ux-prototyping,HECMontrealX: UX Prototyping,Design,Intermediate Level,54.0,4.5066793893129775,21.236641221374047,369.0,8720.0,51943.173363949485,edX
https://www.udemy.com/learn-by-example-reactjs/,Learn by Example : ReactJS,Development,Beginner Level,7.5,4.4,146.0,50.0,3011.0,1496.0,Udemy
https://www.udemy.com/create-quick-easy-original-illustrations-in-illustrator/,Adobe Illustrator: Create a Quick & Easy Unique Illustration,Design,Beginner Level,1.5,4.0,104.0,95.0,3623.0,1418.0,Udemy
https://www.udemy.com/gimp-for-beginners/,GIMP for Beginners. Make Your Own Professional Book Covers.,Design,Beginner Level,6.5,4.7,49.0,20.0,1141.0,1002.0,Udemy
https://www.udemy.com/real-estate-financial-modeling/,Analyze Real Estate Investments | Financial Modeling,Finance & Accounting,All Levels,2.0,3.6,46.0,20.0,273.0,120.0,Udemy
https://www.udemy.com/automate-your-personal-finances/,Automate Your Finances,Finance & Accounting,Beginner Level,1.0,4.5,23.0,20.0,717.0,690.0,Udemy
https://www.edx.org/course/deploying-tinyml,HarvardX: Deploying TinyML,Development,Intermediate Level,20.0,4.5,7.0,299.0,21986.0,51943.173363949485,edX
https://www.edx.org/course/injury-prevention-for-children-teens,MichiganX: Injury Prevention for Children & Teens,Health,Beginner Level,30.0,4.5066793893129775,21.236641221374047,59.0,8622.0,51943.173363949485,edX
https://www.udemy.com/typographic-poster-design-from-sketch-to-vector/,Typographic Poster Design - From Sketch to Vector,Design,Intermediate Level,1.5,4.6,50.0,45.0,326.0,36.0,Udemy
https://www.edx.org/course/mathtrackx-polynomials-functions-and-graphs,"AdelaideX: MathTrackX: Polynomials, Functions and Graphs",Sciences,Beginner Level,24.0,4.5066793893129775,21.236641221374047,99.0,12614.0,5133.0,edX
https://www.udemy.com/estrategias-de-inversion/,Estrategias de Inversión aplicadas al mundo del trading,Finance & Accounting,All Levels,3.0,3.6,4.0,20.0,37.0,9.0,Udemy
https://www.udemy.com/illustratorforbeginners/,Adobe Illustrator For Beginners: Design A Typographic Logo,Design,Beginner Level,1.5,4.5,150.0,30.0,612.0,276.0,Udemy
https://www.edx.org/course/nutrition-exercise-and-sports,"WageningenX: Nutrition, Exercise and Sports",Health,Intermediate Level,48.0,4.4,15.0,209.0,117527.0,55103.0,edX
https://www.udemy.com/pure-pentatonic-power-a-masterclass-in-rock-and-blues/,Pure Pentatonic Power: Rock and Blues Lead Guitar Course,Music,All Levels,2.0,4.8,769.0,50.0,7485.0,128.0,Udemy
https://www.udemy.com/learn-how-to-play-25-classic-hip-hop-songs/,Learn How To Play 25 Classic Hip Hop Songs,Music,All Levels,2.5,4.8,51.0,25.0,364.0,153.0,Udemy
https://www.edx.org/course/exploring-graphql-a-query-language-for-apis,LinuxFoundationX: Exploring GraphQL: A Query Language for APIs,Development,Beginner Level,14.0,4.5066793893129775,21.236641221374047,189.0,35775.0,10721.0,edX
https://www.edx.org/course/introduction-to-java-programming-starting-to-code,UC3Mx: Introduction to Java Programming: Starting to code in Java,Development,Beginner Level,50.0,3.5,15.0,189.0,365836.0,329332.0,edX
https://www.udemy.com/learn-guitar-the-easy-way-its-faster/,"Learn Guitar The Easy Way, It's Faster",Music,Beginner Level,4.5,4.6,6.0,25.0,84.0,57.0,Udemy
https://www.edx.org/course/crafting-realities-work-happiness-and-meaning,"IIMBx: Crafting Realities: Work, Happiness, and Meaning",Business,Beginner Level,28.0,4.5066793893129775,21.236641221374047,149.0,15555.0,13356.0,edX
https://www.edx.org/course/simulation-neuroscience,EPFLx: Simulation Neuroscience,Sciences,Expert Level,48.0,4.5066793893129775,21.236641221374047,209.0,14410.0,12316.0,edX
https://www.edx.org/course/manufacturing-process-control-i,MITx: Manufacturing Process Control I,Development,Intermediate Level,96.0,4.5066793893129775,21.236641221374047,175.0,44187.0,31401.0,edX
https://www.udemy.com/learn-javascript-for-beginners-introduction-to-coding-course/,JavaScript Basics for Beginners Introduction to coding,Development,Beginner Level,1.5,3.9,64.0,150.0,5580.0,5495.0,Udemy
https://www.edx.org/course/leading-high-performing-teams,UQx: Leading High-Performing Teams,Business,Intermediate Level,100.0,4.5,10.0,409.0,44817.0,35677.0,edX
https://www.udemy.com/webdevelopment101_html/,Introduction to Web Development: HTML,Development,Beginner Level,3.0,4.6,1728.2865544013123,20.0,39425.0,26800.0,Udemy
https://www.edx.org/course/climate-change-science-and-negotiations,SDGAcademyX: Climate Change Science and Negotiations,Sciences,Intermediate Level,40.0,4.5066793893129775,21.236641221374047,142.28481149012566,10024.0,6361.0,edX
https://www.udemy.com/the-complete-web-development-course-learn-by-building-apps/,Projects in PHP and MySQL,Development,All Levels,23.0,4.8,1002.0,60.0,12677.0,10606.0,Udemy
https://www.edx.org/course/agua-20-empresas-eficientes-para-el-siglo-xxi,IDBx: Agua 2.0: empresas eficientes para el siglo XXI,Business,Beginner Level,24.0,4.5066793893129775,21.236641221374047,25.0,8228.0,5124.0,edX
https://www.edx.org/course/applications-of-tinyml,HarvardX: Applications of TinyML,Development,Intermediate Level,20.0,4.4,8.0,299.0,22879.0,51943.173363949485,edX
https://www.udemy.com/instant-harmonica-play-amazing-grace-with-grace-and-ease/,The essential guide to playing Amazing Grace on harmonica!,Music,Beginner Level,1.0,4.5,13.0,40.0,548.0,496.0,Udemy
https://www.udemy.com/learn-how-to-make-1000s-a-day-forex-trading-in-under-1-hour/,Forex Trading Profitably,Finance & Accounting,All Levels,0.6666666666666666,3.1,16.0,20.0,525.0,512.0,Udemy
https://www.udemy.com/aprende-a-tocar-el-acordeon-de-botones-i/,Aprende a tocar el acordeón de botones,Music,Beginner Level,2.0,4.2,140.0,50.0,634.0,20.0,Udemy
https://www.udemy.com/practical-guitar-theory-level-1/,Practical Guitar Theory,Music,All Levels,1.5,3.9,293.0,60.0,1513.0,14.0,Udemy
https://www.edx.org/course/people-management,IIMBx: People Management,Business,Beginner Level,24.0,4.8,32.0,150.0,159279.0,115813.0,edX
https://www.udemy.com/rock-drumset-grooves-101/,Rock Drumset Grooves: Level 1,Music,Beginner Level,2.0,4.2,26.0,20.0,822.0,709.0,Udemy
